school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,students_count,free_discounted_lunch_pct,schooldigger_url,business_fit,business_fit_reason,notes
Renaissance School Of The Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 512-0402,pastorbyron.trc@gmail.com,"1214 W. ROBINSON ST., ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: BYRON TURTON. Source: FLDOE Private School Directory, Orange County."
Revelation Christian Academy Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 214-4201,nena@rcastallions.com,"4484 N JOHN YOUNG PKWY, ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,42,,https://www.schooldigger.com/go/FL/schools/9999900203/school.aspx,REVIEW,no_lunch_data_reported,"Director: NENA SCHUTTER. Source: FLDOE Private School Directory, Orange County."
Riverside Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-9329,leilani@aetutors.com,"1865 N ECONLOCKHATCHEE TRAIL, ORLANDO, FL 32817",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: LEILANI MORALES-STONE. Source: FLDOE Private School Directory, Orange County."
Rjb Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 574-5651,rbeujm@aol.com,"6308 W. COLONIAL DR., ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,111,,https://www.schooldigger.com/go/FL/schools/9999942758/school.aspx,REVIEW,no_lunch_data_reported,"Director: URIEL JEAN-BAPTISTE. Source: FLDOE Private School Directory, Orange County."
S.H.I.P. Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 296-6205,cprministries@hotmail.com,"639 N. PINE HILL RD 109, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: CYNTHIA P. ROBERTS. Source: FLDOE Private School Directory, Orange County."
Saints Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 683-5537,vivian1233@gmail.com,"3705 N. APOPKA - VINELAND ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,177,,https://www.schooldigger.com/go/FL/schools/9999951658/school.aspx,REVIEW,no_lunch_data_reported,"Director: VIVIAN A. WILLIAMS. Source: FLDOE Private School Directory, Orange County."
Sancta Familia Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 468-7195,sanctafamiliaorlando@gmail.com,"12001 RESEARCH PKWY SUITE 236, ORLANDO, FL 32826",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: REBECCA CAMPBELL. Source: FLDOE Private School Directory, Orange County."
Saneaux Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(352) 277-1732,1mhylloath@gmail.com,"11021 PRAIRIE HAWK DRIVE, ORLANDO, FL 32837",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: JOYCE NIEVES. Source: FLDOE Private School Directory, Orange County."
Santiago Friends Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 895-0801,academy@santiagoandfriends.com,"50 WILLOW DRIVE, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: ANGEL COLEMAN. Source: FLDOE Private School Directory, Orange County."
Scholar'S Prep Academy Inc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 485-3664,directorjex@gmail.com,"800 NORTH PINEHILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,62,,https://www.schooldigger.com/go/FL/schools/9999951664/school.aspx,REVIEW,no_lunch_data_reported,"Director: KRISTA RENEE JEX. Source: FLDOE Private School Directory, Orange County."
South Orlando Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-9511,erc71011@yahoo.com,"5815 MAKOMA DRIVE, ORLANDO, FL 32839",Orlando,Orange,PK-12,YES,YES,YES,VALID,322,,https://www.schooldigger.com/go/FL/schools/9999915134/school.aspx,REVIEW,no_lunch_data_reported,"Director: ELIZABETH CAMPO. Source: FLDOE Private School Directory, Orange County."
Southeastern Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(336) 583-1130,admin@southeasternpreparatoryacademy.com,"8701 MAITLAND SUMMIT BLVD, ORLANDO, FL 32810",Orlando,Orange,PK-12,YES,YES,YES,VALID,117,,https://www.schooldigger.com/go/FL/schools/9999900220/school.aspx,REVIEW,no_lunch_data_reported,"Director: DOMINIQUE BOOKER. Source: FLDOE Private School Directory, Orange County."
Streamline Learning,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 340-6111,support@streamlinelearning.org,"2252 EAST SEMORAN BLVD, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: NICOLE HORTON-HARRIS. Source: FLDOE Private School Directory, Orange County."
Tdr Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 694-8595,tdr.learningacademy@gmail.com,"3057 CURRY FORD ROAD UNIT1B-3B, ORLANDO, FL 32806",Orlando,Orange,PK-12,YES,YES,YES,VALID,106,,https://www.schooldigger.com/go/FL/schools/9999945093/school.aspx,REVIEW,no_lunch_data_reported,"Director: HECTOR SANCHEZ. Source: FLDOE Private School Directory, Orange County."
Teach Enrich Focus Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 300-4446,t.millien@teachenrich.org,"3361 ROUSE ROAD, ORLANDO, FL 32817",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: TANYA MILLIEN. Source: FLDOE Private School Directory, Orange County."
The Conrad Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 243-2211,tmills@conradacademy.org,"2000 N GOLDENROD ROAD, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,405,,https://www.schooldigger.com/go/FL/schools/9999960375/school.aspx,REVIEW,no_lunch_data_reported,"Director: TAWANDA MILLS. Source: FLDOE Private School Directory, Orange County."
The First Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-8758,leighannharris@thefirstacademy.org,"2667 BRUTON BLVD, ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,1176,,https://www.schooldigger.com/go/FL/schools/9999960384/school.aspx,REVIEW,no_lunch_data_reported,"Director: LEIGHANN HARRIS. Source: FLDOE Private School Directory, Orange County."
The First Hope Of The First Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-8801,angelalexander@thefirstacademy.org,"3000 S JOHN YOUNG PKWY, ORLANDO, FL 32805",Orlando,Orange,K-12,YES,YES,YES,VALID,37,,https://www.schooldigger.com/go/FL/schools/9999978186/school.aspx,REVIEW,no_lunch_data_reported,"Director: ANGEL ALEXANDER. Source: FLDOE Private School Directory, Orange County."
The International School Of First Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 777-4847,aracelispagan@theinternationalschool.com.com,"10564 2ND AVE., OCOEE, FL 34761",Ocoee,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: ARACELIS PAGAN. Source: FLDOE Private School Directory, Orange County."
The Paramount School/Isa,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 802-2774,iperez@isautism.org,"4055 W TOWN CENTER BLVD, ORLANDO, FL 32837",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: ISAMARA PEREZ. Source: FLDOE Private School Directory, Orange County."
Thomas Leadership Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 622-1330,admin@thomasleadershipacademy.com,"107 WYMORE ROAD, EATONVILLE, FL 32751",Eatonville,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: DR. CHERYL THOMAS. Source: FLDOE Private School Directory, Orange County."
Transformation Academy Of The Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 257-0772,teddkit@gmail.com,"6900 SILVER STAR RD STE 112, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,no_schooldigger_url,"Director: C HORACE KITSON. Source: FLDOE Private School Directory, Orange County."
Treasure Of Knowledge Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-8755,katielang@tkcaorlando.com,"13001 LANDSTAR BLVD., ORLANDO, FL 32824",Orlando,Orange,PK-12,YES,YES,YES,VALID,143,,https://www.schooldigger.com/go/FL/schools/9999932893/school.aspx,REVIEW,no_lunch_data_reported,"Director: KATIE LANG. Source: FLDOE Private School Directory, Orange County."
Trinity Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 886-0212,nmutters@tcsapopka.org,"1022 S. ORANGE BLOSSOM TRAIL, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,457,,https://www.schooldigger.com/go/FL/schools/9999915447/school.aspx,REVIEW,no_lunch_data_reported,"Director: NICOLE MUTTERS. Source: FLDOE Private School Directory, Orange County."
Vanguard Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(855) 765-4872,rferrell@vanguardprepacademy.org,"9100 CONROY WINDERMERE RD 200, WINDERMERE, FL 34786",Windermere,Orange,K-12,YES,YES,YES,VALID,395,,https://www.schooldigger.com/go/FL/schools/9999900263/school.aspx,REVIEW,no_lunch_data_reported,"Director: RICK FERRELL. Source: FLDOE Private School Directory, Orange County."
Victory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 484-1757,admin@victoryacademyschool.org,"10301 E. COLONIAL DR., ORLANDO, FL 32817",Orlando,Orange,PK-12,YES,YES,YES,VALID,49,,https://www.schooldigger.com/go/FL/schools/9999951767/school.aspx,REVIEW,no_lunch_data_reported,"Director: KATHERINE NORFLEET. Source: FLDOE Private School Directory, Orange County."
Victory Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 295-3332,vca@vcaorlando.com,"240 N. IVEY LANE, ORLANDO, FL 32811",Orlando,Orange,K-12,YES,YES,YES,VALID,135,,https://www.schooldigger.com/go/FL/schools/9999951770/school.aspx,REVIEW,no_lunch_data_reported,"Director: LAKISHA M. ROBINSON. Source: FLDOE Private School Directory, Orange County."
Way Of Wisdom Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 745-5225,denisse232920@gmail.com,"2053 AMERICANA BLVD, ORLANDO, FL 32839",Orlando,Orange,K-12,YES,YES,YES,VALID,52,,https://www.schooldigger.com/go/FL/schools/9999978217/school.aspx,REVIEW,no_lunch_data_reported,"Director: DENISSE LOPEZ. Source: FLDOE Private School Directory, Orange County."
West Oaks Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 352-7711,tparlier@westoaksacademy.net,"8624 A.D. MIMS ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,420,,https://www.schooldigger.com/go/FL/schools/9999915531/school.aspx,REVIEW,no_lunch_data_reported,"Director: THOMAS W. PARLIER. Source: FLDOE Private School Directory, Orange County."
Whitney M Young Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 841-7654,egrace@cful.org,"595 W CHURCH ST UNIT J, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,6,,https://www.schooldigger.com/go/FL/schools/9999900270/school.aspx,REVIEW,no_lunch_data_reported,"Director: ELIZABETH R GRACE. Source: FLDOE Private School Directory, Orange County."
Windermere Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 905-7737,alex.birchenall@windermereprep.com,"6189 WINTER GARDEN-VINELAND RD, WINDERMERE, FL 34786",Windermere,Orange,PK-12,YES,YES,YES,VALID,1606,,https://www.schooldigger.com/go/FL/schools/9999978219/school.aspx,REVIEW,no_lunch_data_reported,"Director: ALEX BIRCHENALL. Source: FLDOE Private School Directory, Orange County."
World Changers Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 203-6261,worldchangerschristianacademy@gmail.com,"6827 N ORANGE BLOSSOM TRL, ORLANDO, FL 32810",Orlando,Orange,K-12,YES,YES,YES,VALID,84,,https://www.schooldigger.com/go/FL/schools/9999900272/school.aspx,REVIEW,no_lunch_data_reported,"Director: MANUEL SERRANO. Source: FLDOE Private School Directory, Orange County."
